SeqID,Coding_probability,Prediction
MSTRG.48974.1_rev,0.0005158185958862305,Non-coding
MSTRG.48999.1_rev,0.029053032398223877,Non-coding
MSTRG.49166.1_rev,0.05932337045669556,Non-coding
MSTRG.49231.1_rev,0.8042299896478653,Coding
MSTRG.49241.1_rev,0.9195198863744736,Coding
MSTRG.49536.1_rev,0.11692726612091064,Non-coding
MSTRG.49565.1_rev,0.7402973473072052,Coding
MSTRG.49744.1_rev,0.8622815310955048,Coding
MSTRG.49943.1_rev,0.08968108892440796,Non-coding
MSTRG.50121.1_rev,0.006953418254852295,Non-coding
MSTRG.50188.1_rev,0.004018425941467285,Non-coding
MSTRG.50532.1_rev,0.15561014413833618,Non-coding
MSTRG.50617.1_rev,0.0159570574760437,Non-coding
MSTRG.50771.1_rev,0.27491694688796997,Non-coding
MSTRG.50858.1_rev,0.003180980682373047,Non-coding
MSTRG.51093.1_rev,0.027389943599700928,Non-coding
MSTRG.51134.1_rev,0.0803484320640564,Non-coding
MSTRG.51420.1_rev,0.05751347541809082,Non-coding
MSTRG.51459.1_rev,0.09588557481765747,Non-coding
MSTRG.51575.1_rev,0.0427669882774353,Non-coding
MSTRG.51576.1_rev,0.07517492771148682,Non-coding
MSTRG.51594.1_rev,0.02196139097213745,Non-coding
MSTRG.51630.1_rev,0.6466811895370483,Coding
MSTRG.51648.1_rev,0.027056515216827393,Non-coding
MSTRG.51780.1_rev,0.048187196254730225,Non-coding
MSTRG.51875.1_rev,0.06617480516433716,Non-coding
MSTRG.52161.1_rev,0.2744525671005249,Non-coding
MSTRG.52503.1_rev,0.9471667148172855,Coding
MSTRG.52545.1_rev,0.05459868907928467,Non-coding
MSTRG.52576.1_rev,0.06072115898132324,Non-coding
MSTRG.52674.1_rev,0.017445862293243408,Non-coding
MSTRG.52834.1_rev,0.03451651334762573,Non-coding
MSTRG.52847.1_rev,0.2744525671005249,Non-coding
MSTRG.52926.1_rev,0.01431894302368164,Non-coding
MSTRG.52944.1_rev,0.09955275058746338,Non-coding
MSTRG.52946.1_rev,0.9149720221757889,Coding
MSTRG.53082.1_rev,0.4896511435508728,Non-coding
MSTRG.53146.1_rev,0.0034776926040649414,Non-coding
MSTRG.53241.1_rev,0.5581745207309723,Coding
MSTRG.53247.1_rev,0.02131861448287964,Non-coding
MSTRG.53290.1_rev,0.4031640291213989,Non-coding
MSTRG.53508.1_rev,0.030213117599487305,Non-coding
MSTRG.53514.1_rev,0.6035588979721069,Coding
MSTRG.53608.1_rev,0.0015816688537597656,Non-coding
MSTRG.53613.1_rev,0.7976756691932678,Coding
MSTRG.53718.1_rev,0.1329900026321411,Non-coding
MSTRG.53891.1_rev,0.04500049352645874,Non-coding
MSTRG.54107.1_rev,0.3381330370903015,Non-coding
MSTRG.54194.1_rev,0.07395726442337036,Non-coding
MSTRG.54324.1_rev,0.04804039001464844,Non-coding
MSTRG.54564.1_rev,0.027350246906280518,Non-coding
MSTRG.54585.1_rev,0.04627937078475952,Non-coding
MSTRG.54621.1_rev,0.0354883074760437,Non-coding
MSTRG.54676.1_rev,0.9546223878860474,Coding
MSTRG.54758.1_rev,0.08747339248657227,Non-coding
MSTRG.54871.1_rev,0.6737212538719177,Coding
MSTRG.54936.1_rev,0.020235121250152588,Non-coding
MSTRG.54987.1_rev,0.06957310438156128,Non-coding
MSTRG.55328.1_rev,0.11884146928787231,Non-coding
MSTRG.55733.1_rev,0.829542487859726,Coding
MSTRG.55754.1_rev,0.007028162479400635,Non-coding
MSTRG.56109.1_rev,0.933265820145607,Coding
MSTRG.56119.1_rev,0.8161556422710419,Coding
MSTRG.56164.1_rev,0.00367581844329834,Non-coding
MSTRG.56188.1_rev,0.0019866228103637695,Non-coding
MSTRG.56190.1_rev,0.012012362480163574,Non-coding
MSTRG.56262.1_rev,0.4831421971321106,Non-coding
MSTRG.56501.1_rev,0.07778465747833252,Non-coding
MSTRG.56612.1_rev,0.8899136707186699,Coding
MSTRG.57098.1_rev,0.023824632167816162,Non-coding
MSTRG.57099.1_rev,0.005500316619873047,Non-coding
MSTRG.57146.1_rev,0.013503015041351318,Non-coding
MSTRG.57202.1_rev,0.10132962465286255,Non-coding
MSTRG.57268.1_rev,0.025867104530334473,Non-coding
MSTRG.57714.1_rev,0.0018125176429748535,Non-coding
MSTRG.57733.1_rev,0.0025673508644104004,Non-coding
MSTRG.58163.1_rev,0.03837960958480835,Non-coding
MSTRG.58178.1_rev,0.009685814380645752,Non-coding
MSTRG.58183.1_rev,0.05930966138839722,Non-coding
MSTRG.58192.1_rev,0.38120824098587036,Non-coding
MSTRG.58205.1_rev,0.22641533613204956,Non-coding
MSTRG.58214.1_rev,0.00880056619644165,Non-coding
MSTRG.58243.1_rev,0.0841209888458252,Non-coding
MSTRG.58307.1_rev,0.027360856533050537,Non-coding
MSTRG.58323.1_rev,0.476617693901062,Non-coding
MSTRG.58324.1_rev,0.03619706630706787,Non-coding
MSTRG.58420.1_rev,0.01970052719116211,Non-coding
MSTRG.58569.1_rev,0.48361271619796753,Non-coding
MSTRG.58592.1_rev,0.05600196123123169,Non-coding
MSTRG.58966.1_rev,0.022408723831176758,Non-coding
MSTRG.59433.1_rev,0.04643768072128296,Non-coding
MSTRG.59516.1_rev,0.46328502893447876,Non-coding
MSTRG.59906.1_rev,0.06475800275802612,Non-coding
MSTRG.60162.1_rev,0.5051288604736328,Coding
MSTRG.60173.1_rev,0.02154374122619629,Non-coding
MSTRG.60196.1_rev,0.3575909733772278,Non-coding
MSTRG.60591.1_rev,0.00877690315246582,Non-coding
MSTRG.60625.1_rev,0.5113258063793182,Coding
MSTRG.60704.1_rev,0.04448866844177246,Non-coding
MSTRG.60716.1_rev,0.04757207632064819,Non-coding
MSTRG.60740.1_rev,0.2744525671005249,Non-coding
MSTRG.60743.1_rev,0.10062646865844727,Non-coding
MSTRG.61398.1_rev,0.5362167656421661,Coding
MSTRG.61407.1_rev,0.02578270435333252,Non-coding
MSTRG.61498.1_rev,0.07364988327026367,Non-coding
MSTRG.61500.1_rev,0.02984100580215454,Non-coding
MSTRG.61522.1_rev,0.1637161374092102,Non-coding
MSTRG.61660.1_rev,0.11960768699645996,Non-coding
MSTRG.61762.1_rev,0.0346904993057251,Non-coding
MSTRG.61913.1_rev,0.2744525671005249,Non-coding
MSTRG.62124.1_rev,0.832084521651268,Coding
MSTRG.62179.1_rev,0.3803281784057617,Non-coding
MSTRG.62409.1_rev,0.296314001083374,Non-coding
MSTRG.62543.1_rev,0.0056160688400268555,Non-coding
MSTRG.62554.1_rev,0.9761156402528286,Coding
MSTRG.62689.1_rev,0.04555666446685791,Non-coding
MSTRG.62887.1_rev,0.008765876293182373,Non-coding
MSTRG.63101.1_rev,0.0029720664024353027,Non-coding
MSTRG.63172.1_rev,0.011645078659057617,Non-coding
MSTRG.63189.1_rev,0.001971423625946045,Non-coding
MSTRG.63190.1_rev,0.03022611141204834,Non-coding
MSTRG.63262.1_rev,0.5447180271148682,Coding
MSTRG.63284.1_rev,0.009472012519836426,Non-coding
MSTRG.63301.1_rev,0.03665125370025635,Non-coding
MSTRG.63321.1_rev,0.0024870634078979492,Non-coding
MSTRG.63365.1_rev,0.0007281899452209473,Non-coding
MSTRG.63366.1_rev,0.031609416007995605,Non-coding
MSTRG.63374.1_rev,0.06144958734512329,Non-coding
MSTRG.63854.1_rev,0.370139479637146,Non-coding
MSTRG.64192.1_rev,0.2744525671005249,Non-coding
MSTRG.64212.1_rev,0.046694159507751465,Non-coding
MSTRG.64901.1_rev,0.02831059694290161,Non-coding
MSTRG.65027.1_rev,0.09267991781234741,Non-coding
MSTRG.65058.1_rev,0.06346434354782104,Non-coding
MSTRG.65113.1_rev,0.647199273109436,Coding
MSTRG.65119.1_rev,0.021146714687347412,Non-coding
MSTRG.65120.1_rev,0.021290063858032227,Non-coding
MSTRG.65205.1_rev,0.9622371681034565,Coding
MSTRG.65232.1_rev,0.22093349695205688,Non-coding
MSTRG.65269.1_rev,0.00945216417312622,Non-coding
MSTRG.65317.1_rev,0.07551860809326172,Non-coding
MSTRG.65681.1_rev,0.002129793167114258,Non-coding
MSTRG.65688.1_rev,0.15536636114120483,Non-coding
MSTRG.65704.1_rev,0.9556520283222198,Coding
MSTRG.65909.1_rev,0.07454198598861694,Non-coding
MSTRG.65943.1_rev,0.030045032501220703,Non-coding
MSTRG.65946.1_rev,0.025486409664154053,Non-coding
MSTRG.65951.1_rev,0.3954266905784607,Non-coding
MSTRG.66033.1_rev,0.004784226417541504,Non-coding
MSTRG.66156.1_rev,0.8651284724473953,Coding
MSTRG.66227.1_rev,0.9239319115877151,Coding
MSTRG.66465.1_rev,0.0741339921951294,Non-coding
MSTRG.66471.1_rev,0.879063069820404,Coding
MSTRG.66560.1_rev,0.057921528816223145,Non-coding
MSTRG.66728.1_rev,0.003921449184417725,Non-coding
MSTRG.66919.1_rev,0.21373164653778076,Non-coding
MSTRG.66922.1_rev,0.6007853448390961,Coding
MSTRG.66956.1_rev,0.006546974182128906,Non-coding
MSTRG.67082.1_rev,0.008439481258392334,Non-coding
MSTRG.67161.1_rev,0.3902510404586792,Non-coding
MSTRG.67216.1_rev,0.2744525671005249,Non-coding
MSTRG.67254.1_rev,0.02184903621673584,Non-coding
MSTRG.67268.1_rev,0.08936482667922974,Non-coding
MSTRG.67357.1_rev,0.006360828876495361,Non-coding
MSTRG.67402.1_rev,0.005254507064819336,Non-coding
MSTRG.67533.1_rev,0.15557503700256348,Non-coding
MSTRG.67622.1_rev,0.1270248293876648,Non-coding
MSTRG.67635.1_rev,0.23977476358413696,Non-coding
MSTRG.67709.1_rev,6.008148193359375e-05,Non-coding
MSTRG.67764.1_rev,0.2744525671005249,Non-coding
MSTRG.67805.1_rev,0.0007492899894714355,Non-coding
MSTRG.67828.1_rev,0.9459984600543976,Coding
MSTRG.67836.1_rev,0.30998557806015015,Non-coding
MSTRG.67894.1_rev,0.007251322269439697,Non-coding
MSTRG.68123.1_rev,0.10268199443817139,Non-coding
MSTRG.68204.1_rev,0.00019663572311401367,Non-coding
MSTRG.68232.1_rev,0.0017606019973754883,Non-coding
MSTRG.68459.1_rev,0.0036076903343200684,Non-coding
MSTRG.68592.1_rev,0.004225671291351318,Non-coding
MSTRG.68653.1_rev,0.013535499572753906,Non-coding
MSTRG.68700.1_rev,0.02329075336456299,Non-coding
MSTRG.68994.1_rev,0.004623889923095703,Non-coding
MSTRG.69165.1_rev,0.00912630558013916,Non-coding
MSTRG.69324.1_rev,0.7943217009305954,Coding
MSTRG.69395.1_rev,0.7292221188545227,Coding
MSTRG.69467.1_rev,0.4955551028251648,Non-coding
MSTRG.69513.1_rev,0.032506585121154785,Non-coding
MSTRG.69597.1_rev,0.0017212629318237305,Non-coding
MSTRG.69684.1_rev,0.9401759319007397,Coding
MSTRG.69704.1_rev,0.0171353816986084,Non-coding
MSTRG.70056.1_rev,0.03993809223175049,Non-coding
MSTRG.70060.1_rev,0.89713154733181,Coding
MSTRG.70127.1_rev,0.008173346519470215,Non-coding
MSTRG.70216.1_rev,0.037147700786590576,Non-coding
MSTRG.70257.1_rev,0.8041373491287231,Coding
MSTRG.70306.1_rev,0.004149675369262695,Non-coding
MSTRG.70311.1_rev,0.0035142898559570312,Non-coding
MSTRG.70341.1_rev,0.005490601062774658,Non-coding
MSTRG.70378.1_rev,0.00016891956329345703,Non-coding
MSTRG.70589.1_rev,0.42454755306243896,Non-coding
MSTRG.70609.1_rev,0.055523812770843506,Non-coding
MSTRG.70700.1_rev,0.062249064445495605,Non-coding
MSTRG.70711.1_rev,0.45796024799346924,Non-coding
MSTRG.70768.1_rev,0.0645742416381836,Non-coding
MSTRG.71174.1_rev,0.8599052131175995,Coding
MSTRG.71477.1_rev,0.03493547439575195,Non-coding
MSTRG.71542.1_rev,0.5688394010066986,Coding
MSTRG.71586.1_rev,0.3342582583427429,Non-coding
MSTRG.71638.1_rev,0.7788902968168259,Coding
MSTRG.72225.1_rev,0.058939576148986816,Non-coding
MSTRG.72243.1_rev,0.016560077667236328,Non-coding
MSTRG.72262.1_rev,0.07156252861022949,Non-coding
MSTRG.72266.1_rev,0.8617436736822128,Coding
MSTRG.72280.1_rev,0.0038474202156066895,Non-coding
MSTRG.72316.1_rev,0.036635756492614746,Non-coding
MSTRG.72317.1_rev,0.056140899658203125,Non-coding
MSTRG.72548.1_rev,0.04589438438415527,Non-coding
MSTRG.72571.1_rev,0.02532517910003662,Non-coding
MSTRG.72622.1_rev,0.07954984903335571,Non-coding
MSTRG.72889.1_rev,0.04554247856140137,Non-coding
MSTRG.72969.1_rev,0.021134376525878906,Non-coding
MSTRG.73116.1_rev,0.1895706057548523,Non-coding
MSTRG.73196.1_rev,0.0009195804595947266,Non-coding
MSTRG.73211.1_rev,0.05576789379119873,Non-coding
MSTRG.73370.1_rev,0.7672846913337708,Coding
MSTRG.73371.1_rev,0.9785795379430056,Coding
MSTRG.73375.1_rev,0.0297815203666687,Non-coding
MSTRG.73467.1_rev,0.08769679069519043,Non-coding
MSTRG.73601.1_rev,0.9882574807852507,Coding
MSTRG.73606.1_rev,0.9004282057285309,Coding
MSTRG.73618.1_rev,0.7760890424251556,Coding
MSTRG.73632.1_rev,0.016183912754058838,Non-coding
MSTRG.73797.1_rev,0.08612298965454102,Non-coding
MSTRG.73816.1_rev,0.012427449226379395,Non-coding
MSTRG.73954.1_rev,0.034806907176971436,Non-coding
MSTRG.74081.1_rev,0.034734249114990234,Non-coding
MSTRG.74343.1_rev,0.01688748598098755,Non-coding
MSTRG.74403.1_rev,0.2868630886077881,Non-coding
MSTRG.74443.1_rev,0.0703115463256836,Non-coding
MSTRG.74457.1_rev,0.5702485740184784,Coding
MSTRG.74486.1_rev,0.10878676176071167,Non-coding
MSTRG.74760.1_rev,0.012245237827301025,Non-coding
MSTRG.74860.1_rev,0.06709086894989014,Non-coding
MSTRG.75445.1_rev,0.2543208599090576,Non-coding
MSTRG.75523.1_rev,0.2856229543685913,Non-coding
MSTRG.75590.1_rev,0.6887982785701752,Coding
MSTRG.75597.1_rev,0.10668563842773438,Non-coding
MSTRG.75610.1_rev,0.678839772939682,Coding
MSTRG.76168.1_rev,0.2744525671005249,Non-coding
MSTRG.76185.1_rev,0.19695156812667847,Non-coding
MSTRG.76203.1_rev,0.06247079372406006,Non-coding
MSTRG.76321.1_rev,0.23922622203826904,Non-coding
MSTRG.76358.1_rev,0.00770723819732666,Non-coding
MSTRG.76484.1_rev,0.12701815366744995,Non-coding
MSTRG.76552.1_rev,0.006872892379760742,Non-coding
MSTRG.76583.1_rev,0.08104407787322998,Non-coding
MSTRG.76604.1_rev,0.03496593236923218,Non-coding
MSTRG.76673.1_rev,0.00019949674606323242,Non-coding
MSTRG.76836.1_rev,0.038892269134521484,Non-coding
MSTRG.76846.1_rev,0.307176411151886,Non-coding
MSTRG.76854.1_rev,0.059452056884765625,Non-coding
MSTRG.76856.1_rev,0.2744525671005249,Non-coding
MSTRG.76945.1_rev,0.013391971588134766,Non-coding
MSTRG.76983.1_rev,0.05419731140136719,Non-coding
MSTRG.77171.1_rev,0.009765386581420898,Non-coding
MSTRG.77231.1_rev,6.365776062011719e-05,Non-coding
MSTRG.77281.1_rev,0.7400845885276794,Coding
MSTRG.77327.1_rev,0.028234779834747314,Non-coding
MSTRG.77328.1_rev,0.028234779834747314,Non-coding
MSTRG.77354.1_rev,0.01984989643096924,Non-coding
MSTRG.77765.1_rev,0.9940511165186763,Coding
MSTRG.77813.1_rev,0.03814983367919922,Non-coding
MSTRG.78223.1_rev,0.03590190410614014,Non-coding
MSTRG.78266.1_rev,0.006056010723114014,Non-coding
MSTRG.78282.1_rev,0.020241975784301758,Non-coding
MSTRG.78355.1_rev,0.004105806350708008,Non-coding
MSTRG.78617.1_rev,0.011908173561096191,Non-coding
MSTRG.78829.1_rev,0.0833691954612732,Non-coding
MSTRG.78962.1_rev,0.0272676944732666,Non-coding
MSTRG.79015.1_rev,0.2535248398780823,Non-coding
MSTRG.79128.1_rev,0.009121835231781006,Non-coding
MSTRG.79308.1_rev,0.021057963371276855,Non-coding
MSTRG.79324.1_rev,0.017557859420776367,Non-coding
MSTRG.79626.1_rev,0.0039345622062683105,Non-coding
MSTRG.79695.1_rev,6.365776062011719e-05,Non-coding
MSTRG.80168.1_rev,0.056988298892974854,Non-coding
MSTRG.80219.1_rev,0.7576726227998734,Coding
MSTRG.80282.1_rev,0.7026769518852234,Coding
MSTRG.80327.1_rev,0.0029810667037963867,Non-coding
MSTRG.80535.1_rev,0.022268235683441162,Non-coding
MSTRG.80627.1_rev,0.12452727556228638,Non-coding
MSTRG.81006.1_rev,0.9262425675988197,Coding
MSTRG.81308.1_rev,0.008664369583129883,Non-coding
MSTRG.81354.1_rev,0.08344542980194092,Non-coding
MSTRG.81544.1_rev,0.02074289321899414,Non-coding
MSTRG.81599.1_rev,0.2744525671005249,Non-coding
MSTRG.81629.1_rev,0.5848695635795593,Coding
MSTRG.81749.1_rev,0.48781514167785645,Non-coding
MSTRG.82088.1_rev,0.06279456615447998,Non-coding
MSTRG.82124.1_rev,0.0059683918952941895,Non-coding
MSTRG.82144.1_rev,0.0025733113288879395,Non-coding
MSTRG.82420.1_rev,0.01291656494140625,Non-coding
MSTRG.82439.1_rev,0.01548236608505249,Non-coding
MSTRG.82450.1_rev,0.054269373416900635,Non-coding
MSTRG.82571.1_rev,0.07204204797744751,Non-coding
MSTRG.82690.1_rev,0.05987966060638428,Non-coding
MSTRG.82856.1_rev,0.0023363828659057617,Non-coding
MSTRG.82992.1_rev,0.08861994743347168,Non-coding
MSTRG.83113.1_rev,0.04109382629394531,Non-coding
MSTRG.83423.1_rev,0.011984050273895264,Non-coding
MSTRG.83465.1_rev,0.031508445739746094,Non-coding
MSTRG.83718.1_rev,0.008174896240234375,Non-coding
MSTRG.83932.1_rev,0.07443690299987793,Non-coding
MSTRG.84237.1_rev,0.01995176076889038,Non-coding
MSTRG.84331.1_rev,0.015580713748931885,Non-coding
MSTRG.84422.1_rev,0.40714937448501587,Non-coding
MSTRG.84424.1_rev,0.03032982349395752,Non-coding
MSTRG.84441.1_rev,0.833115428686142,Coding
MSTRG.84477.1_rev,0.3729255795478821,Non-coding
MSTRG.84719.1_rev,0.0010671019554138184,Non-coding
MSTRG.84781.1_rev,0.08660578727722168,Non-coding
MSTRG.84804.1_rev,0.9696882553398609,Coding
MSTRG.84850.1_rev,0.8319558650255203,Coding
MSTRG.84868.1_rev,0.007367432117462158,Non-coding
MSTRG.84897.1_rev,0.013553261756896973,Non-coding
MSTRG.84933.1_rev,2.5033950805664062e-05,Non-coding
MSTRG.85049.1_rev,0.11856919527053833,Non-coding
MSTRG.85058.1_rev,0.984382264316082,Coding
MSTRG.85156.1_rev,0.22794824838638306,Non-coding
MSTRG.85178.1_rev,0.07155203819274902,Non-coding
MSTRG.85208.1_rev,0.02460348606109619,Non-coding
MSTRG.85456.1_rev,0.04651212692260742,Non-coding
MSTRG.85464.1_rev,0.024288296699523926,Non-coding
MSTRG.85626.1_rev,0.007191777229309082,Non-coding
MSTRG.85640.1_rev,0.8672445565462112,Coding
MSTRG.85822.1_rev,0.8071086406707764,Coding
MSTRG.85885.1_rev,0.0023253560066223145,Non-coding
MSTRG.85892.1_rev,0.9235994815826416,Coding
MSTRG.86098.1_rev,0.012607753276824951,Non-coding
MSTRG.86254.1_rev,0.42748284339904785,Non-coding
MSTRG.86362.1_rev,0.04354292154312134,Non-coding
MSTRG.86519.1_rev,0.2744525671005249,Non-coding
MSTRG.86954.1_rev,0.004556775093078613,Non-coding
MSTRG.87090.1_rev,0.035427987575531006,Non-coding
MSTRG.87240.1_rev,0.07210272550582886,Non-coding
MSTRG.87345.1_rev,0.3201289772987366,Non-coding
MSTRG.87393.1_rev,0.6119281649589539,Coding
MSTRG.87464.1_rev,0.006230533123016357,Non-coding
MSTRG.87480.1_rev,0.029680728912353516,Non-coding
MSTRG.87507.1_rev,0.02021390199661255,Non-coding
MSTRG.87682.1_rev,0.015771865844726562,Non-coding
MSTRG.87758.1_rev,0.040803611278533936,Non-coding
MSTRG.87837.1_rev,0.054161250591278076,Non-coding
MSTRG.87912.1_rev,0.012263476848602295,Non-coding
MSTRG.87929.1_rev,0.05238276720046997,Non-coding
MSTRG.88002.1_rev,0.2744525671005249,Non-coding
MSTRG.88245.1_rev,0.0006322264671325684,Non-coding
MSTRG.88533.1_rev,0.003473937511444092,Non-coding
MSTRG.88601.1_rev,0.4528746008872986,Non-coding
MSTRG.88854.1_rev,0.8953356817364693,Coding
MSTRG.89079.1_rev,0.00018423795700073242,Non-coding
MSTRG.89205.1_rev,0.03680109977722168,Non-coding
MSTRG.89281.1_rev,0.004076242446899414,Non-coding
MSTRG.89326.1_rev,0.011723339557647705,Non-coding
MSTRG.89444.1_rev,0.15735769271850586,Non-coding
MSTRG.89526.1_rev,0.6023789942264557,Coding
MSTRG.89540.1_rev,0.28157830238342285,Non-coding
MSTRG.89541.1_rev,0.029793977737426758,Non-coding
MSTRG.89548.1_rev,0.024230778217315674,Non-coding
MSTRG.89738.1_rev,0.5347318351268768,Coding
MSTRG.89786.1_rev,0.20768898725509644,Non-coding
MSTRG.89813.1_rev,0.009706735610961914,Non-coding
MSTRG.89872.1_rev,0.04571259021759033,Non-coding
MSTRG.89978.1_rev,0.5163874626159668,Coding
MSTRG.90196.1_rev,0.03230828046798706,Non-coding
MSTRG.90993.1_rev,0.07799279689788818,Non-coding
MSTRG.91077.1_rev,0.21894752979278564,Non-coding
MSTRG.91132.1_rev,0.9667850695550442,Coding
MSTRG.91165.1_rev,0.01962876319885254,Non-coding
MSTRG.91196.1_rev,0.9832088965922594,Coding
MSTRG.91217.1_rev,0.06475353240966797,Non-coding
MSTRG.91414.1_rev,0.020839393138885498,Non-coding
MSTRG.91482.1_rev,0.0888441801071167,Non-coding
MSTRG.91592.1_rev,0.2600511312484741,Non-coding
MSTRG.91611.1_rev,0.0121651291847229,Non-coding
MSTRG.91671.1_rev,0.005228579044342041,Non-coding
MSTRG.91777.1_rev,0.0974683165550232,Non-coding
MSTRG.91829.1_rev,0.47110408544540405,Non-coding
MSTRG.91993.1_rev,0.005594849586486816,Non-coding
MSTRG.92087.1_rev,0.9539239779114723,Coding
MSTRG.92255.1_rev,0.6295920014381409,Coding
MSTRG.92259.1_rev,0.280467689037323,Non-coding
MSTRG.92451.1_rev,0.04274404048919678,Non-coding
MSTRG.92533.1_rev,0.00012099742889404297,Non-coding
MSTRG.92581.1_rev,0.019106030464172363,Non-coding
MSTRG.92657.1_rev,0.2744525671005249,Non-coding
MSTRG.92695.1_rev,0.0615120530128479,Non-coding
MSTRG.92881.1_rev,0.004082024097442627,Non-coding
MSTRG.93087.1_rev,0.5440951883792877,Coding
MSTRG.93184.1_rev,0.00659865140914917,Non-coding
MSTRG.93222.1_rev,0.2744525671005249,Non-coding
MSTRG.93272.1_rev,0.00020557641983032227,Non-coding
MSTRG.93554.1_rev,0.0034096240997314453,Non-coding
MSTRG.93652.1_rev,0.0986754298210144,Non-coding
MSTRG.93681.1_rev,0.09915608167648315,Non-coding
MSTRG.93691.1_rev,0.07292014360427856,Non-coding
MSTRG.93922.1_rev,0.4575529098510742,Non-coding
MSTRG.94205.1_rev,0.0014188289642333984,Non-coding
MSTRG.94286.1_rev,0.00942164659500122,Non-coding
MSTRG.94287.1_rev,0.0016358494758605957,Non-coding
MSTRG.94456.1_rev,0.028572261333465576,Non-coding
MSTRG.94603.1_rev,0.04042261838912964,Non-coding
MSTRG.94824.1_rev,0.05351322889328003,Non-coding
MSTRG.94943.1_rev,0.159714937210083,Non-coding
MSTRG.95065.1_rev,0.21780014038085938,Non-coding
MSTRG.95070.1_rev,0.09744614362716675,Non-coding
MSTRG.95170.1_rev,0.03426718711853027,Non-coding
MSTRG.95435.1_rev,0.029235422611236572,Non-coding
MSTRG.95469.1_rev,0.0077533721923828125,Non-coding
MSTRG.95490.1_rev,0.2744525671005249,Non-coding
MSTRG.95492.1_rev,0.4861716032028198,Non-coding
MSTRG.95550.1_rev,0.014346301555633545,Non-coding
MSTRG.95672.1_rev,0.0024300217628479004,Non-coding
MSTRG.95826.1_rev,0.5287493765354156,Coding
MSTRG.96038.1_rev,0.04175543785095215,Non-coding
MSTRG.96044.1_rev,0.017141282558441162,Non-coding
MSTRG.96089.1_rev,0.0797719955444336,Non-coding
MSTRG.96127.1_rev,0.9395681284368038,Coding
MSTRG.96159.1_rev,0.636824756860733,Coding
MSTRG.96322.1_rev,0.046466708183288574,Non-coding
MSTRG.96329.1_rev,0.03280240297317505,Non-coding
MSTRG.96342.1_rev,0.5521141886711121,Coding
MSTRG.96660.1_rev,0.00012314319610595703,Non-coding
MSTRG.96669.1_rev,0.010403811931610107,Non-coding
MSTRG.96729.1_rev,0.0229722261428833,Non-coding
MSTRG.96922.1_rev,0.0001424551010131836,Non-coding
MSTRG.96952.1_rev,0.04796046018600464,Non-coding
MSTRG.97018.1_rev,0.09388226270675659,Non-coding
MSTRG.97075.1_rev,0.11103290319442749,Non-coding
MSTRG.97151.1_rev,0.08315122127532959,Non-coding
MSTRG.97292.1_rev,0.6504301130771637,Coding
MSTRG.97542.1_rev,0.7904238402843475,Coding
MSTRG.97754.1_rev,0.03552889823913574,Non-coding
MSTRG.97868.1_rev,0.2744525671005249,Non-coding
MSTRG.98097.1_rev,0.04169142246246338,Non-coding
MSTRG.98363.1_rev,0.02946990728378296,Non-coding
MSTRG.98472.1_rev,0.0063880085945129395,Non-coding
MSTRG.98535.1_rev,0.01829320192337036,Non-coding
MSTRG.98648.1_rev,0.1024174690246582,Non-coding
MSTRG.98725.1_rev,0.002488255500793457,Non-coding
MSTRG.98766.1_rev,2.586841583251953e-05,Non-coding
MSTRG.98823.1_rev,0.006789267063140869,Non-coding
MSTRG.98832.1_rev,0.008510231971740723,Non-coding
MSTRG.98872.1_rev,0.005025386810302734,Non-coding
MSTRG.98889.1_rev,0.014361798763275146,Non-coding
MSTRG.99119.1_rev,0.04472458362579346,Non-coding
MSTRG.99336.1_rev,0.006775319576263428,Non-coding
MSTRG.99459.1_rev,0.6446831524372101,Coding
MSTRG.99499.1_rev,0.918621651828289,Coding
MSTRG.99530.1_rev,0.015743911266326904,Non-coding
MSTRG.99645.1_rev,0.014858722686767578,Non-coding
MSTRG.99706.1_rev,0.002958238124847412,Non-coding
MSTRG.99952.1_rev,0.009089410305023193,Non-coding
MSTRG.100175.1_rev,0.015508949756622314,Non-coding
MSTRG.100497.1_rev,0.8132414519786835,Coding
MSTRG.100674.1_rev,0.733260840177536,Coding
MSTRG.100742.1_rev,0.023019134998321533,Non-coding
MSTRG.100875.1_rev,0.1934795379638672,Non-coding
MSTRG.100994.1_rev,0.8530959188938141,Coding
MSTRG.101474.1_rev,0.3534446954727173,Non-coding
MSTRG.102076.1_rev,0.059197068214416504,Non-coding
MSTRG.102332.1_rev,0.0023263096809387207,Non-coding
MSTRG.102356.1_rev,0.06166917085647583,Non-coding
MSTRG.102359.1_rev,0.015517830848693848,Non-coding
MSTRG.102411.1_rev,0.06310003995895386,Non-coding
MSTRG.102415.1_rev,0.011295855045318604,Non-coding
MSTRG.102642.1_rev,0.08319282531738281,Non-coding
MSTRG.102979.1_rev,0.07559800148010254,Non-coding
MSTRG.103030.1_rev,0.7386366128921509,Coding
MSTRG.103228.1_rev,0.0644713044166565,Non-coding
MSTRG.103367.1_rev,0.8192686289548874,Coding
MSTRG.103380.1_rev,0.0896080732345581,Non-coding
MSTRG.103801.1_rev,0.13503426313400269,Non-coding
MSTRG.103922.1_rev,0.1453647017478943,Non-coding
MSTRG.104074.1_rev,0.6126148402690887,Coding
MSTRG.104340.1_rev,0.21930962800979614,Non-coding
