SeqID,Coding_probability,Prediction
MSTRG.32272.1,0.012432336807250977,Non-coding
MSTRG.32276.1,0.012359678745269775,Non-coding
MSTRG.32277.1,0.3733522295951843,Non-coding
MSTRG.32277.2,0.09183865785598755,Non-coding
MSTRG.32277.3,0.0447658896446228,Non-coding
MSTRG.32277.4,0.06566613912582397,Non-coding
MSTRG.32277.5,0.059028029441833496,Non-coding
MSTRG.32277.6,0.03496670722961426,Non-coding
MSTRG.32277.7,0.06678104400634766,Non-coding
MSTRG.32277.8,0.03694188594818115,Non-coding
MSTRG.32277.9,0.06227302551269531,Non-coding
MSTRG.32286.1,0.2744525671005249,Non-coding
MSTRG.32301.1,0.035501837730407715,Non-coding
MSTRG.32303.1,0.9746122304350138,Coding
MSTRG.32308.1,0.1717413067817688,Non-coding
MSTRG.32319.1,0.04519295692443848,Non-coding
MSTRG.32325.1,0.3695087432861328,Non-coding
MSTRG.32326.1,0.06574732065200806,Non-coding
MSTRG.32329.1,0.028471648693084717,Non-coding
MSTRG.32331.1,0.5607826709747314,Coding
MSTRG.32343.1,0.018895089626312256,Non-coding
MSTRG.32343.2,0.02024894952774048,Non-coding
MSTRG.32343.3,0.04146015644073486,Non-coding
MSTRG.32343.4,0.04350787401199341,Non-coding
MSTRG.32348.1,0.9590454325079918,Coding
MSTRG.32348.2,0.9568578265607357,Coding
MSTRG.32348.3,0.9551455788314342,Coding
MSTRG.32348.4,0.9599617123603821,Coding
MSTRG.32348.5,0.958401121199131,Coding
MSTRG.32348.6,0.9546674340963364,Coding
MSTRG.32348.7,0.9587024413049221,Coding
MSTRG.32348.8,0.9723348151892424,Coding
MSTRG.32348.9,0.9542624801397324,Coding
MSTRG.32348.10,0.9630680233240128,Coding
MSTRG.32348.11,0.9655316062271595,Coding
MSTRG.32348.12,0.9603590108454227,Coding
MSTRG.32348.13,0.9500834196805954,Coding
MSTRG.32348.14,0.9656334482133389,Coding
MSTRG.32351.1,0.8072322607040405,Coding
MSTRG.32369.1,0.49806487560272217,Non-coding
MSTRG.32373.1,0.16678041219711304,Non-coding
MSTRG.32376.1,0.8133242279291153,Coding
MSTRG.32378.1,0.9445430152118206,Coding
MSTRG.32380.1,0.9654300548136234,Coding
MSTRG.32382.1,0.38112616539001465,Non-coding
MSTRG.32383.1,0.08182525634765625,Non-coding
MSTRG.32384.1,0.12060165405273438,Non-coding
MSTRG.32389.1,0.2744525671005249,Non-coding
MSTRG.32389.2,0.2744525671005249,Non-coding
MSTRG.32428.1,0.8591580241918564,Coding
MSTRG.32432.1,0.2744525671005249,Non-coding
MSTRG.32432.2,0.2744525671005249,Non-coding
MSTRG.32432.3,0.2744525671005249,Non-coding
MSTRG.32441.1,0.2744525671005249,Non-coding
MSTRG.32441.2,0.2744525671005249,Non-coding
MSTRG.32441.3,0.2744525671005249,Non-coding
MSTRG.32441.4,0.2744525671005249,Non-coding
MSTRG.32441.5,0.2744525671005249,Non-coding
MSTRG.32441.6,0.2744525671005249,Non-coding
MSTRG.32454.1,0.9593342691659927,Coding
MSTRG.32473.1,0.10565119981765747,Non-coding
MSTRG.32473.2,0.08059591054916382,Non-coding
MSTRG.32475.1,0.01609104871749878,Non-coding
MSTRG.32493.1,0.9689743313938379,Coding
MSTRG.32493.2,0.9699905402958393,Coding
MSTRG.32495.1,0.03514981269836426,Non-coding
MSTRG.32506.1,0.3045198321342468,Non-coding
MSTRG.32510.1,0.9668271094560623,Coding
MSTRG.32514.1,0.20974183082580566,Non-coding
MSTRG.32526.1,0.09430235624313354,Non-coding
MSTRG.32527.1,0.12384456396102905,Non-coding
MSTRG.32528.1,0.2744525671005249,Non-coding
MSTRG.32529.1,0.944872971624136,Coding
MSTRG.32533.1,0.11519259214401245,Non-coding
MSTRG.32533.2,0.1836872100830078,Non-coding
MSTRG.32533.3,0.12141335010528564,Non-coding
MSTRG.32536.1,0.01997995376586914,Non-coding
MSTRG.32536.2,0.04893535375595093,Non-coding
MSTRG.32536.3,0.02587944269180298,Non-coding
MSTRG.32540.1,0.49038708209991455,Non-coding
MSTRG.32541.1,0.09195882081985474,Non-coding
MSTRG.32541.2,0.04821723699569702,Non-coding
MSTRG.32545.1,0.08436185121536255,Non-coding
MSTRG.32546.1,0.044499754905700684,Non-coding
MSTRG.32557.3,0.015291213989257812,Non-coding
MSTRG.32563.1,0.1683892011642456,Non-coding
MSTRG.32573.1,0.003868699073791504,Non-coding
MSTRG.32573.2,0.005998432636260986,Non-coding
MSTRG.32573.3,0.005998432636260986,Non-coding
MSTRG.32573.4,0.01512080430984497,Non-coding
MSTRG.32573.5,0.01512080430984497,Non-coding
MSTRG.32573.6,0.09318572282791138,Non-coding
MSTRG.32573.7,0.048623502254486084,Non-coding
MSTRG.32573.8,0.03365278244018555,Non-coding
MSTRG.32573.9,0.01296234130859375,Non-coding
MSTRG.32573.10,0.03379791975021362,Non-coding
MSTRG.32573.11,0.026707231998443604,Non-coding
MSTRG.32573.12,0.034039437770843506,Non-coding
MSTRG.32573.13,0.030697643756866455,Non-coding
MSTRG.32573.14,0.04673987627029419,Non-coding
MSTRG.32573.15,0.009016275405883789,Non-coding
MSTRG.32573.16,0.03235715627670288,Non-coding
MSTRG.32573.17,0.031974852085113525,Non-coding
MSTRG.32573.18,0.0146104097366333,Non-coding
MSTRG.32582.1,0.09412336349487305,Non-coding
MSTRG.32602.1,0.057627737522125244,Non-coding
MSTRG.32604.1,0.05259501934051514,Non-coding
MSTRG.32606.1,0.02769547700881958,Non-coding
MSTRG.32606.2,0.027843773365020752,Non-coding
MSTRG.32627.1,0.9170974940061569,Coding
MSTRG.32629.1,0.05080282688140869,Non-coding
MSTRG.32633.1,0.4350907802581787,Non-coding
MSTRG.32638.1,0.5963275134563446,Coding
MSTRG.32675.1,0.5106387436389923,Coding
MSTRG.32681.1,0.986266789957881,Coding
MSTRG.32681.2,0.9858037577942014,Coding
MSTRG.32681.3,0.9374958872795105,Coding
MSTRG.32684.1,0.010710537433624268,Non-coding
MSTRG.32684.2,0.009450733661651611,Non-coding
MSTRG.32684.3,0.011418044567108154,Non-coding
MSTRG.32684.4,0.008008301258087158,Non-coding
MSTRG.32684.5,0.01038825511932373,Non-coding
MSTRG.32684.6,0.009542107582092285,Non-coding
MSTRG.32685.1,0.039670705795288086,Non-coding
MSTRG.32695.1,0.928242452442646,Coding
MSTRG.32695.2,0.9816935639828444,Coding
MSTRG.32696.1,0.9783598370850086,Coding
MSTRG.32701.1,0.9750697854906321,Coding
MSTRG.32715.1,0.868330791592598,Coding
MSTRG.32725.1,0.053778767585754395,Non-coding
MSTRG.32738.1,0.005053579807281494,Non-coding
MSTRG.32745.1,0.0032192468643188477,Non-coding
MSTRG.32745.2,0.008497476577758789,Non-coding
MSTRG.32746.1,0.015791356563568115,Non-coding
MSTRG.32752.1,0.9424341507256031,Coding
MSTRG.32754.1,0.01433020830154419,Non-coding
MSTRG.32754.2,0.004662871360778809,Non-coding
MSTRG.32754.3,0.014522433280944824,Non-coding
MSTRG.32754.4,0.00342482328414917,Non-coding
MSTRG.32796.1,0.0170363187789917,Non-coding
MSTRG.32800.1,0.024886250495910645,Non-coding
MSTRG.32800.2,0.028506219387054443,Non-coding
MSTRG.32800.3,0.01943260431289673,Non-coding
MSTRG.32800.4,0.1884339451789856,Non-coding
MSTRG.32800.5,0.18727082014083862,Non-coding
MSTRG.32800.6,0.20365405082702637,Non-coding
MSTRG.32804.1,0.4573172926902771,Non-coding
MSTRG.32813.1,0.8511781394481659,Coding
MSTRG.32820.1,0.32600927352905273,Non-coding
MSTRG.32820.2,0.19943052530288696,Non-coding
MSTRG.32820.3,0.3090866208076477,Non-coding
MSTRG.32820.4,0.1763247847557068,Non-coding
MSTRG.32836.1,0.6136358678340912,Coding
MSTRG.32854.1,0.6222922801971436,Coding
MSTRG.32857.1,0.0724492073059082,Non-coding
MSTRG.32857.2,0.1834251880645752,Non-coding
MSTRG.32857.3,0.07376986742019653,Non-coding
MSTRG.32858.1,0.9938954198732972,Coding
MSTRG.32866.1,0.03780120611190796,Non-coding
MSTRG.32866.2,0.028251051902770996,Non-coding
MSTRG.32868.1,0.17750316858291626,Non-coding
MSTRG.32870.1,0.01010894775390625,Non-coding
MSTRG.32870.2,0.032131195068359375,Non-coding
MSTRG.32875.1,0.2098935842514038,Non-coding
MSTRG.32878.1,0.5332730710506439,Coding
MSTRG.32881.1,0.015807747840881348,Non-coding
MSTRG.32884.1,0.2577522397041321,Non-coding
MSTRG.32884.2,0.2744525671005249,Non-coding
MSTRG.32884.3,0.04847019910812378,Non-coding
MSTRG.32884.4,0.09729212522506714,Non-coding
MSTRG.32884.5,0.0630982518196106,Non-coding
MSTRG.32886.1,0.010771751403808594,Non-coding
MSTRG.32886.2,0.03149288892745972,Non-coding
MSTRG.32886.3,0.027827739715576172,Non-coding
MSTRG.32886.4,0.03625833988189697,Non-coding
MSTRG.32886.5,0.02584630250930786,Non-coding
MSTRG.32886.6,0.03037780523300171,Non-coding
MSTRG.32886.7,0.03876394033432007,Non-coding
MSTRG.32889.1,0.050570130348205566,Non-coding
MSTRG.32889.2,0.03222233057022095,Non-coding
MSTRG.32889.3,0.2744525671005249,Non-coding
MSTRG.32889.4,0.010306179523468018,Non-coding
MSTRG.32889.5,0.14870291948318481,Non-coding
MSTRG.32892.1,0.02419799566268921,Non-coding
MSTRG.32897.1,0.034479379653930664,Non-coding
MSTRG.32897.2,0.006252765655517578,Non-coding
MSTRG.32902.1,0.04166477918624878,Non-coding
MSTRG.32902.2,0.0012993812561035156,Non-coding
MSTRG.32904.5,0.8240863680839539,Coding
MSTRG.32906.1,0.9291267991065979,Coding
MSTRG.32908.1,0.5546482503414154,Coding
MSTRG.32917.1,0.9600987583398819,Coding
MSTRG.32921.1,0.010577380657196045,Non-coding
MSTRG.32921.2,0.005771636962890625,Non-coding
MSTRG.32921.3,0.006594300270080566,Non-coding
MSTRG.32921.4,0.009242594242095947,Non-coding
MSTRG.32921.5,0.0069977641105651855,Non-coding
MSTRG.32921.6,0.03748214244842529,Non-coding
MSTRG.32935.1,0.9059620127081871,Coding
MSTRG.32943.1,0.00033342838287353516,Non-coding
MSTRG.32943.2,0.21503645181655884,Non-coding
MSTRG.32944.1,0.2744525671005249,Non-coding
MSTRG.32944.2,0.2744525671005249,Non-coding
MSTRG.32944.3,0.03442150354385376,Non-coding
MSTRG.32948.1,0.0018932819366455078,Non-coding
MSTRG.32962.1,0.003216981887817383,Non-coding
MSTRG.32966.1,0.038315534591674805,Non-coding
MSTRG.32966.2,0.03861498832702637,Non-coding
MSTRG.32966.3,0.03690505027770996,Non-coding
MSTRG.32966.4,0.006884157657623291,Non-coding
MSTRG.32966.5,0.007272839546203613,Non-coding
MSTRG.32966.6,0.03268641233444214,Non-coding
MSTRG.32966.7,0.03777724504470825,Non-coding
MSTRG.32966.8,0.03270840644836426,Non-coding
MSTRG.32966.9,0.035698533058166504,Non-coding
MSTRG.32982.1,0.2065456509590149,Non-coding
MSTRG.32984.1,0.15626072883605957,Non-coding
MSTRG.33007.1,0.04939466714859009,Non-coding
MSTRG.33007.2,0.048484623432159424,Non-coding
MSTRG.33008.1,0.012586832046508789,Non-coding
MSTRG.33015.1,0.03254818916320801,Non-coding
MSTRG.33016.1,0.7929875701665878,Coding
MSTRG.33026.1,0.2744525671005249,Non-coding
MSTRG.33026.2,0.2744525671005249,Non-coding
MSTRG.33027.1,0.02972865104675293,Non-coding
MSTRG.33031.1,0.7281583845615387,Coding
MSTRG.33032.1,0.2744525671005249,Non-coding
MSTRG.33036.1,0.2744525671005249,Non-coding
MSTRG.33039.1,0.408918559551239,Non-coding
MSTRG.33046.1,0.2744525671005249,Non-coding
MSTRG.33054.1,0.010936319828033447,Non-coding
MSTRG.33061.1,0.14908438920974731,Non-coding
MSTRG.33061.2,0.08108556270599365,Non-coding
MSTRG.33061.3,0.06183665990829468,Non-coding
MSTRG.33062.1,0.026165425777435303,Non-coding
MSTRG.33076.2,0.9094872251152992,Coding
MSTRG.33076.3,0.9298076033592224,Coding
MSTRG.33083.1,0.0029585957527160645,Non-coding
MSTRG.33082.5,0.9119396656751633,Coding
MSTRG.33082.6,0.9930211193859577,Coding
MSTRG.33082.7,0.9990263356594369,Coding
MSTRG.33082.8,0.9593529999256134,Coding
MSTRG.33082.9,0.9631194658577442,Coding
MSTRG.33082.10,0.9940161369740963,Coding
MSTRG.33082.11,0.9297935739159584,Coding
MSTRG.33088.1,0.09028768539428711,Non-coding
MSTRG.33113.1,0.1912131905555725,Non-coding
MSTRG.33117.1,0.0010027289390563965,Non-coding
MSTRG.33137.1,0.9968553050421178,Coding
MSTRG.33149.1,0.2744525671005249,Non-coding
MSTRG.33151.1,0.006018102169036865,Non-coding
MSTRG.33155.1,0.014183998107910156,Non-coding
MSTRG.33156.1,0.030227720737457275,Non-coding
MSTRG.33156.2,0.06375563144683838,Non-coding
MSTRG.33162.1,0.012146353721618652,Non-coding
MSTRG.33162.2,0.013084948062896729,Non-coding
MSTRG.33162.3,0.013736844062805176,Non-coding
MSTRG.33162.4,0.013736844062805176,Non-coding
MSTRG.33162.6,0.0312880277633667,Non-coding
MSTRG.33162.5,0.013608813285827637,Non-coding
MSTRG.33162.7,0.012576937675476074,Non-coding
MSTRG.33162.8,0.010800659656524658,Non-coding
MSTRG.33162.9,0.010800659656524658,Non-coding
MSTRG.33162.11,0.03443193435668945,Non-coding
MSTRG.33162.10,0.024058222770690918,Non-coding
MSTRG.33162.12,0.014765679836273193,Non-coding
MSTRG.33162.13,0.025916099548339844,Non-coding
MSTRG.33162.14,0.040339648723602295,Non-coding
MSTRG.33162.15,0.01429450511932373,Non-coding
MSTRG.33162.16,0.013637363910675049,Non-coding
MSTRG.33162.17,0.018560469150543213,Non-coding
MSTRG.33163.1,0.10552453994750977,Non-coding
MSTRG.33173.1,0.7981435358524323,Coding
MSTRG.33178.1,0.2744525671005249,Non-coding
MSTRG.33192.1,0.8343561142683029,Coding
MSTRG.33197.1,0.27226632833480835,Non-coding
MSTRG.33208.1,0.9788330476731062,Coding
MSTRG.33227.1,0.39968252182006836,Non-coding
MSTRG.33230.1,0.1479429006576538,Non-coding
MSTRG.33233.1,0.046657443046569824,Non-coding
MSTRG.33236.1,0.06006181240081787,Non-coding
MSTRG.33247.1,0.5624979436397552,Coding
MSTRG.33254.1,0.00681304931640625,Non-coding
MSTRG.33275.1,0.02625328302383423,Non-coding
MSTRG.33279.1,0.8798246309161186,Coding
MSTRG.33306.1,0.9741199370473623,Coding
MSTRG.33307.1,0.5041841864585876,Coding
MSTRG.33323.1,0.5414702594280243,Coding
MSTRG.33324.1,0.023079752922058105,Non-coding
MSTRG.33324.2,0.03910320997238159,Non-coding
MSTRG.33324.3,0.03446471691131592,Non-coding
MSTRG.33324.4,0.022539973258972168,Non-coding
MSTRG.33324.5,0.4403495192527771,Non-coding
MSTRG.33324.6,0.04480332136154175,Non-coding
MSTRG.33324.7,0.019229888916015625,Non-coding
MSTRG.33324.8,0.04435163736343384,Non-coding
MSTRG.33334.1,0.01519709825515747,Non-coding
MSTRG.33353.1,0.9949250919744372,Coding
MSTRG.33355.1,0.8763698264956474,Coding
MSTRG.33359.1,0.019223809242248535,Non-coding
MSTRG.33361.1,0.03442126512527466,Non-coding
MSTRG.33366.1,0.16778552532196045,Non-coding
MSTRG.33369.1,0.4015427827835083,Non-coding
MSTRG.33402.1,0.006112158298492432,Non-coding
MSTRG.33424.1,0.599464625120163,Coding
MSTRG.33424.2,0.5621271729469299,Coding
MSTRG.33442.1,0.2744525671005249,Non-coding
MSTRG.33442.2,0.13697892427444458,Non-coding
MSTRG.33442.3,0.2744525671005249,Non-coding
MSTRG.33499.1,0.048492491245269775,Non-coding
MSTRG.33499.2,0.5307255983352661,Coding
MSTRG.33499.3,0.6627552211284637,Coding
MSTRG.33509.1,0.9343547150492668,Coding
MSTRG.33515.1,0.022359490394592285,Non-coding
MSTRG.33518.1,0.06220901012420654,Non-coding
MSTRG.33518.2,0.05329930782318115,Non-coding
MSTRG.33541.1,0.40096086263656616,Non-coding
MSTRG.33541.2,0.7757424414157867,Coding
MSTRG.33544.1,0.06448107957839966,Non-coding
MSTRG.33548.1,0.9589102752506733,Coding
MSTRG.33548.2,0.9653077088296413,Coding
MSTRG.33563.1,0.025843262672424316,Non-coding
MSTRG.33565.3,0.5563799142837524,Coding
MSTRG.33570.1,0.0017002224922180176,Non-coding
MSTRG.33582.1,0.07741576433181763,Non-coding
MSTRG.33586.1,0.0677596926689148,Non-coding
MSTRG.33597.1,0.1511210799217224,Non-coding
MSTRG.33603.1,0.6869879066944122,Coding
MSTRG.33607.1,0.8883830681443214,Coding
MSTRG.33641.4,0.1087070107460022,Non-coding
MSTRG.33641.5,0.9804729148745537,Coding
MSTRG.33641.6,0.06106066703796387,Non-coding
MSTRG.33641.7,0.009884953498840332,Non-coding
MSTRG.33641.8,0.022175908088684082,Non-coding
MSTRG.33641.9,0.023071110248565674,Non-coding
MSTRG.33641.10,0.9799714852124453,Coding
MSTRG.33641.11,0.19031906127929688,Non-coding
MSTRG.33641.12,0.02178013324737549,Non-coding
MSTRG.33641.13,0.9974318866152316,Coding
MSTRG.33652.1,0.08334630727767944,Non-coding
MSTRG.33652.2,0.08022654056549072,Non-coding
MSTRG.33652.3,0.2563546299934387,Non-coding
MSTRG.33657.1,0.6169796884059906,Coding
MSTRG.33672.1,0.964911725372076,Coding
MSTRG.33674.1,0.050369977951049805,Non-coding
MSTRG.33678.1,0.14269739389419556,Non-coding
MSTRG.33692.1,0.03415447473526001,Non-coding
MSTRG.33692.2,0.03821873664855957,Non-coding
MSTRG.33707.1,0.8242706805467606,Coding
MSTRG.33708.1,0.08874768018722534,Non-coding
MSTRG.33708.2,0.093752920627594,Non-coding
MSTRG.33714.1,0.09035617113113403,Non-coding
MSTRG.33714.2,0.01558530330657959,Non-coding
MSTRG.33719.1,0.04745829105377197,Non-coding
MSTRG.33720.1,0.003809213638305664,Non-coding
MSTRG.33721.1,0.005528688430786133,Non-coding
MSTRG.33721.2,0.050878942012786865,Non-coding
MSTRG.33730.1,0.009453058242797852,Non-coding
MSTRG.33730.2,0.005891680717468262,Non-coding
MSTRG.33730.3,0.018221378326416016,Non-coding
MSTRG.33730.4,0.008346140384674072,Non-coding
MSTRG.33732.1,0.6264330744743347,Coding
MSTRG.33732.2,0.6173690259456635,Coding
MSTRG.33733.1,0.1408754587173462,Non-coding
MSTRG.33736.1,0.681555449962616,Coding
MSTRG.33751.1,0.41533756256103516,Non-coding
MSTRG.33754.1,0.0058002471923828125,Non-coding
MSTRG.33762.1,0.26431137323379517,Non-coding
MSTRG.33762.2,0.059223473072052,Non-coding
MSTRG.33763.1,0.010750651359558105,Non-coding
MSTRG.33766.1,0.7434897124767303,Coding
MSTRG.33767.1,0.06628537178039551,Non-coding
MSTRG.33778.1,0.2744525671005249,Non-coding
MSTRG.33778.2,0.2744525671005249,Non-coding
MSTRG.33778.3,0.17769861221313477,Non-coding
MSTRG.33779.1,0.02514880895614624,Non-coding
MSTRG.33796.1,0.8597359359264374,Coding
MSTRG.33802.1,0.03429889678955078,Non-coding
MSTRG.33815.1,0.5169717669487,Coding
MSTRG.33827.1,0.0375707745552063,Non-coding
MSTRG.33827.2,0.012914478778839111,Non-coding
MSTRG.33833.1,0.9474948607385159,Coding
MSTRG.33833.2,0.9208923801779747,Coding
MSTRG.33833.3,0.9064861685037613,Coding
MSTRG.33846.1,0.6160321235656738,Coding
MSTRG.33847.1,0.040359318256378174,Non-coding
MSTRG.33850.1,0.8885111063718796,Coding
MSTRG.33864.1,0.7702587097883224,Coding
MSTRG.33892.1,0.3768245577812195,Non-coding
MSTRG.33926.1,0.06468284130096436,Non-coding
MSTRG.33926.2,0.08559048175811768,Non-coding
MSTRG.33945.1,0.8857877179980278,Coding
MSTRG.33959.1,0.06418627500534058,Non-coding
MSTRG.33982.1,0.9561277590692043,Coding
MSTRG.33985.1,0.23687660694122314,Non-coding
MSTRG.33986.1,0.03503131866455078,Non-coding
MSTRG.33989.1,0.06397736072540283,Non-coding
MSTRG.33990.1,0.0451924204826355,Non-coding
MSTRG.33990.2,0.07360076904296875,Non-coding
MSTRG.33990.3,0.08111810684204102,Non-coding
MSTRG.33992.1,0.8094609379768372,Coding
MSTRG.33999.1,0.0656273365020752,Non-coding
MSTRG.34004.1,0.01723116636276245,Non-coding
MSTRG.34006.1,0.16313105821609497,Non-coding
MSTRG.34031.1,0.2744525671005249,Non-coding
MSTRG.34031.2,0.09350478649139404,Non-coding
MSTRG.34031.3,0.0896562933921814,Non-coding
MSTRG.34031.4,0.053292691707611084,Non-coding
MSTRG.34031.5,0.6526195704936981,Coding
MSTRG.34045.1,0.04636424779891968,Non-coding
MSTRG.34045.2,0.1801372766494751,Non-coding
MSTRG.34047.1,0.003787994384765625,Non-coding
MSTRG.34052.1,0.6400727033615112,Coding
MSTRG.34068.1,0.04251515865325928,Non-coding
MSTRG.34069.1,0.28157275915145874,Non-coding
MSTRG.34069.2,0.30030107498168945,Non-coding
MSTRG.34069.3,0.280129611492157,Non-coding
MSTRG.34069.4,0.3436617851257324,Non-coding
MSTRG.34069.5,0.3223623037338257,Non-coding
MSTRG.34069.10,0.4433128237724304,Non-coding
MSTRG.34069.6,0.43608659505844116,Non-coding
MSTRG.34069.7,0.8065816462039948,Coding
MSTRG.34069.8,0.38518714904785156,Non-coding
MSTRG.34069.9,0.879597470164299,Coding
MSTRG.34070.1,0.09319543838500977,Non-coding
MSTRG.34071.1,0.09723180532455444,Non-coding
MSTRG.34073.1,0.9800970666110516,Coding
MSTRG.34086.1,0.004236340522766113,Non-coding
MSTRG.34091.1,0.9941963762976229,Coding
MSTRG.34110.1,0.05035966634750366,Non-coding
MSTRG.34116.1,0.8176819086074829,Coding
MSTRG.34156.1,0.006235480308532715,Non-coding
MSTRG.34156.2,0.006406605243682861,Non-coding
MSTRG.34156.3,0.006282687187194824,Non-coding
MSTRG.34156.4,0.006833851337432861,Non-coding
MSTRG.34156.5,0.00804901123046875,Non-coding
MSTRG.34156.6,0.00959169864654541,Non-coding
MSTRG.34158.1,0.04809463024139404,Non-coding
MSTRG.34174.1,0.375427782535553,Non-coding
MSTRG.34192.1,0.012364089488983154,Non-coding
MSTRG.34210.1,0.6022847592830658,Coding
MSTRG.34215.1,0.9329700171947479,Coding
MSTRG.34215.2,0.9604133144021034,Coding
MSTRG.34215.3,0.9652867428958416,Coding
MSTRG.34215.4,0.9734814912080765,Coding
MSTRG.34232.1,0.987812602892518,Coding
MSTRG.34233.1,0.999908713682089,Coding
MSTRG.34239.1,0.2605370283126831,Non-coding
MSTRG.34247.1,0.003726482391357422,Non-coding
MSTRG.34264.1,0.5981788635253906,Coding
MSTRG.34279.1,0.023704171180725098,Non-coding
MSTRG.34279.2,0.7829746007919312,Coding
MSTRG.34283.1,0.3438625931739807,Non-coding
MSTRG.34288.1,0.011950552463531494,Non-coding
MSTRG.34289.1,0.4748627543449402,Non-coding
MSTRG.34289.2,0.09543037414550781,Non-coding
MSTRG.34295.1,0.989200689829886,Coding
MSTRG.34296.1,0.5163880586624146,Coding
MSTRG.34303.1,0.023708701133728027,Non-coding
MSTRG.34303.2,0.037746965885162354,Non-coding
MSTRG.34318.1,0.6172088980674744,Coding
MSTRG.34318.2,0.33779507875442505,Non-coding
MSTRG.34318.3,0.7345522344112396,Coding
MSTRG.34318.4,0.3276819586753845,Non-coding
MSTRG.34318.5,0.7499826848506927,Coding
MSTRG.34318.6,0.5550160706043243,Coding
MSTRG.34318.7,0.8792611286044121,Coding
MSTRG.34318.8,0.39322173595428467,Non-coding
MSTRG.34321.1,0.04750967025756836,Non-coding
MSTRG.34321.2,0.2744525671005249,Non-coding
MSTRG.34331.1,0.07693010568618774,Non-coding
MSTRG.34331.2,0.16926497220993042,Non-coding
MSTRG.34331.3,0.1483890414237976,Non-coding
MSTRG.34331.4,0.10363054275512695,Non-coding
MSTRG.34331.5,0.0500560998916626,Non-coding
MSTRG.34331.6,0.14303475618362427,Non-coding
MSTRG.34331.7,0.015442252159118652,Non-coding
MSTRG.34331.8,0.12318336963653564,Non-coding
MSTRG.34331.9,0.04993706941604614,Non-coding
MSTRG.34331.10,0.0456467866897583,Non-coding
MSTRG.34331.11,0.02476668357849121,Non-coding
MSTRG.34331.12,0.044186949729919434,Non-coding
MSTRG.34331.13,0.18599063158035278,Non-coding
MSTRG.34331.14,0.011992573738098145,Non-coding
MSTRG.34331.15,0.03705930709838867,Non-coding
MSTRG.34331.16,0.11407274007797241,Non-coding
MSTRG.34332.1,0.2744525671005249,Non-coding
MSTRG.34337.1,0.04505437612533569,Non-coding
MSTRG.34346.1,0.8442656397819519,Coding
MSTRG.34361.1,0.0746239423751831,Non-coding
MSTRG.34362.1,0.008880674839019775,Non-coding
MSTRG.34361.2,0.07041341066360474,Non-coding
MSTRG.34367.1,0.44808661937713623,Non-coding
MSTRG.34367.2,0.7152881622314453,Coding
MSTRG.34373.1,0.6425555050373077,Coding
MSTRG.34381.1,0.24250173568725586,Non-coding
MSTRG.34381.2,0.23692327737808228,Non-coding
MSTRG.34381.3,0.2744525671005249,Non-coding
MSTRG.34381.4,0.2744525671005249,Non-coding
MSTRG.34381.5,0.010996997356414795,Non-coding
MSTRG.34381.6,0.017913341522216797,Non-coding
MSTRG.34381.7,0.2744525671005249,Non-coding
MSTRG.34381.8,0.2744525671005249,Non-coding
MSTRG.34381.9,0.01919931173324585,Non-coding
MSTRG.34395.1,0.2744525671005249,Non-coding
MSTRG.34403.1,0.04314535856246948,Non-coding
MSTRG.34407.1,0.9631114862859249,Coding
MSTRG.34410.1,0.18202781677246094,Non-coding
MSTRG.34411.1,0.011923432350158691,Non-coding
MSTRG.34443.1,4.4465065002441406e-05,Non-coding
MSTRG.34444.1,0.8334023058414459,Coding
MSTRG.34465.1,0.11272186040878296,Non-coding
MSTRG.34469.1,0.4241092801094055,Non-coding
MSTRG.34506.1,0.018763303756713867,Non-coding
MSTRG.34506.2,0.020827293395996094,Non-coding
MSTRG.34509.1,0.0315360426902771,Non-coding
MSTRG.34509.2,0.03515028953552246,Non-coding
MSTRG.34509.3,0.03202533721923828,Non-coding
MSTRG.34509.4,0.03370857238769531,Non-coding
MSTRG.34509.5,0.038855016231536865,Non-coding
MSTRG.34509.6,0.049743056297302246,Non-coding
MSTRG.34516.1,0.10171639919281006,Non-coding
MSTRG.34520.1,0.029924452304840088,Non-coding
MSTRG.34524.1,0.2465633749961853,Non-coding
MSTRG.34527.1,0.5981562435626984,Coding
MSTRG.34527.2,0.6116088032722473,Coding
MSTRG.34527.3,0.6217461824417114,Coding
MSTRG.34527.4,0.6566738188266754,Coding
MSTRG.34527.5,0.8174705505371094,Coding
MSTRG.34542.1,0.01276695728302002,Non-coding
MSTRG.34542.2,0.8929221779108047,Coding
MSTRG.34543.1,0.8058694154024124,Coding
MSTRG.34554.1,0.05231279134750366,Non-coding
MSTRG.34554.2,0.02230769395828247,Non-coding
MSTRG.34554.3,0.6224664151668549,Coding
MSTRG.34566.1,0.11645132303237915,Non-coding
MSTRG.34568.1,0.9985275862272829,Coding
MSTRG.34569.1,0.9953554165549576,Coding
MSTRG.34576.1,0.07638394832611084,Non-coding
MSTRG.34601.1,0.021581947803497314,Non-coding
MSTRG.34601.2,0.0295945405960083,Non-coding
MSTRG.34601.3,0.040432095527648926,Non-coding
MSTRG.34623.1,0.06729066371917725,Non-coding
MSTRG.34625.7,0.8652873784303665,Coding
MSTRG.34628.1,0.8798434659838676,Coding
MSTRG.34633.1,0.04620176553726196,Non-coding
MSTRG.34642.1,0.039709627628326416,Non-coding
MSTRG.34642.2,0.08305823802947998,Non-coding
